Price,Close,High,Low,Open,Volume
Ticker,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR
Datetime,,,,,
2023-10-25 04:00:00+00:00,32244.494140625,32244.494140625,32022.33984375,32060.068359375,0
2023-10-25 05:00:00+00:00,32089.552734375,32243.98046875,32023.609375,32243.98046875,0
2023-10-25 06:00:00+00:00,32214.251953125,32248.130859375,32085.056640625,32087.361328125,0
2023-10-25 07:00:00+00:00,31981.744140625,32286.248046875,31838.861328125,32235.7578125,0
2023-10-25 08:00:00+00:00,32030.484375,32100.75,31921.119140625,31990.474609375,0
2023-10-25 09:00:00+00:00,32261.17578125,32433.12890625,32032.07421875,32049.181640625,0
2023-10-25 10:00:00+00:00,32376.48828125,32380.634765625,32228.5390625,32251.771484375,0
2023-10-25 11:00:00+00:00,32350.267578125,32517.767578125,32322.671875,32378.15625,0
2023-10-25 12:00:00+00:00,32473.185546875,32558.98828125,32347.888671875,32347.888671875,0
2023-10-25 13:00:00+00:00,32611.708984375,32755.111328125,32458.16796875,32477.28125,0
2023-10-25 14:00:00+00:00,32873.375,32873.375,32485.169921875,32600.455078125,134014976
2023-10-25 15:00:00+00:00,32973.4140625,33051.36328125,32728.6796875,32865.94140625,0
2023-10-25 16:00:00+00:00,32682.203125,33206.6015625,32616.052734375,32944.07421875,0
2023-10-25 17:00:00+00:00,32800.34375,32832.00390625,32588.98046875,32659.646484375,0
2023-10-25 18:00:00+00:00,32816.62109375,32855.15625,32607.90625,32798.171875,0
2023-10-25 19:00:00+00:00,32917.7109375,32917.7109375,32700.57421875,32810.8203125,0
2023-10-25 20:00:00+00:00,32822.9296875,32966.98828125,32788.89453125,32893.65234375,108206080
2023-10-25 21:00:00+00:00,32719.09375,32900.6484375,32686.578125,32821.421875,0
2023-10-25 22:00:00+00:00,32776.43359375,32800.78125,32680.13671875,32723.69921875,0
2023-10-25 23:00:00+00:00,32641.580078125,32763.638671875,32527.13671875,32763.638671875,0
2023-10-26 00:00:00+00:00,32795.046875,32795.046875,32610.56640625,32653.228515625,0
2023-10-26 01:00:00+00:00,32871.47265625,32951.66796875,32793.59375,32793.59375,0
2023-10-26 02:00:00+00:00,32967.76953125,32983.43359375,32841.2109375,32871.3203125,0
2023-10-26 03:00:00+00:00,33000.46875,33028.66796875,32937.0,32968.98828125,0
2023-10-26 04:00:00+00:00,32892.84375,33006.1171875,32886.81640625,33001.85546875,0
2023-10-26 05:00:00+00:00,32760.177734375,32909.41015625,32743.73046875,32903.7421875,0
2023-10-26 06:00:00+00:00,32869.3125,32869.3125,32685.189453125,32757.724609375,178130944
2023-10-26 07:00:00+00:00,32870.30859375,32985.1328125,32788.8125,32858.5078125,0
2023-10-26 08:00:00+00:00,32777.78515625,32924.3671875,32728.724609375,32847.93359375,21913600
2023-10-26 09:00:00+00:00,32666.802734375,32806.71484375,32632.65625,32764.447265625,0
2023-10-26 10:00:00+00:00,32536.560546875,32667.642578125,32418.7734375,32660.6171875,340420608
2023-10-26 11:00:00+00:00,32371.61328125,32575.287109375,32254.013671875,32533.69921875,0
2023-10-26 12:00:00+00:00,32505.4609375,32546.20703125,32374.759765625,32374.759765625,0
2023-10-26 13:00:00+00:00,32444.349609375,32548.33203125,32419.724609375,32455.509765625,0
2023-10-26 14:00:00+00:00,32440.748046875,32597.025390625,32211.712890625,32425.3359375,0
2023-10-26 15:00:00+00:00,32314.880859375,32486.8359375,32177.134765625,32441.294921875,0
2023-10-26 16:00:00+00:00,32083.578125,32355.595703125,32078.505859375,32320.740234375,0
2023-10-26 17:00:00+00:00,32178.07421875,32184.763671875,32060.296875,32069.966796875,0
2023-10-26 18:00:00+00:00,32175.173828125,32254.46484375,32168.609375,32168.609375,0
2023-10-26 19:00:00+00:00,32253.794921875,32261.244140625,32151.681640625,32175.9453125,0
2023-10-26 20:00:00+00:00,32371.671875,32388.943359375,32257.31640625,32264.599609375,0
2023-10-26 21:00:00+00:00,32310.193359375,32406.05078125,32278.89453125,32362.669921875,0
2023-10-26 22:00:00+00:00,32423.66796875,32423.66796875,32336.919921875,32337.654296875,0
2023-10-26 23:00:00+00:00,32331.119140625,32447.884765625,32329.935546875,32410.517578125,0
2023-10-27 00:00:00+00:00,32249.2578125,32340.771484375,32185.865234375,32333.294921875,0
2023-10-27 01:00:00+00:00,32060.986328125,32257.974609375,31998.65234375,32238.75390625,0
2023-10-27 02:00:00+00:00,32269.283203125,32328.478515625,32038.208984375,32061.20703125,130476032
2023-10-27 03:00:00+00:00,32296.5234375,32331.068359375,32243.302734375,32263.052734375,0
2023-10-27 04:00:00+00:00,32274.259765625,32340.259765625,32197.611328125,32293.01171875,0
2023-10-27 05:00:00+00:00,32255.421875,32284.890625,32169.689453125,32269.9296875,0
2023-10-27 06:00:00+00:00,32423.572265625,32423.572265625,32253.716796875,32253.716796875,0
2023-10-27 07:00:00+00:00,32167.373046875,32434.953125,32167.373046875,32434.953125,0
2023-10-27 08:00:00+00:00,32295.439453125,32319.1328125,32155.08203125,32155.08203125,0
2023-10-27 09:00:00+00:00,32339.1015625,32355.5234375,32282.65625,32285.87890625,0
2023-10-27 10:00:00+00:00,32299.314453125,32351.587890625,32282.7421875,32342.251953125,0
2023-10-27 11:00:00+00:00,32311.462890625,32325.20703125,32244.43359375,32292.646484375,0
2023-10-27 12:00:00+00:00,32298.41796875,32406.658203125,32228.419921875,32309.822265625,0
2023-10-27 13:00:00+00:00,32286.3203125,32360.955078125,32247.3515625,32313.767578125,28827648
2023-10-27 14:00:00+00:00,32050.33203125,32307.796875,32023.197265625,32287.09375,0
2023-10-27 15:00:00+00:00,32083.05078125,32201.740234375,32008.57421875,32038.9296875,0
2023-10-27 16:00:00+00:00,32011.36328125,32136.890625,32001.42578125,32097.669921875,0
2023-10-27 17:00:00+00:00,31814.201171875,32020.955078125,31701.59375,32006.806640625,1029500928
2023-10-27 18:00:00+00:00,31798.0546875,31868.69921875,31632.32421875,31804.134765625,308946944
2023-10-27 19:00:00+00:00,31861.47265625,31898.759765625,31795.09765625,31795.09765625,0
2023-10-27 20:00:00+00:00,32015.833984375,32037.427734375,31864.943359375,31864.943359375,0
2023-10-27 21:00:00+00:00,32026.587890625,32037.67578125,31967.896484375,32026.3125,36966400
2023-10-27 22:00:00+00:00,31995.478515625,32054.435546875,31986.640625,32026.587890625,0
2023-10-27 23:00:00+00:00,32078.451171875,32108.765625,31981.478515625,31995.943359375,0
2023-10-28 00:00:00+00:00,32074.900390625,32104.1953125,32047.71484375,32078.40234375,0
2023-10-28 01:00:00+00:00,32076.234375,32080.734375,32047.259765625,32076.130859375,0
2023-10-28 02:00:00+00:00,32250.189453125,32261.69921875,32083.248046875,32086.119140625,0
2023-10-28 03:00:00+00:00,32229.818359375,32257.171875,32190.91015625,32257.171875,0
2023-10-28 04:00:00+00:00,32247.640625,32258.1015625,32198.435546875,32228.197265625,0
2023-10-28 05:00:00+00:00,32264.892578125,32333.953125,32254.412109375,32254.412109375,0
2023-10-28 06:00:00+00:00,32238.419921875,32283.96875,32232.798828125,32260.41015625,0
2023-10-28 07:00:00+00:00,32210.84375,32252.318359375,32210.84375,32225.76953125,0
2023-10-28 08:00:00+00:00,32250.412109375,32259.998046875,32206.693359375,32214.427734375,0
2023-10-28 09:00:00+00:00,32254.3671875,32272.396484375,32226.369140625,32251.4375,0
2023-10-28 10:00:00+00:00,32258.568359375,32266.65625,32237.767578125,32253.81640625,0
2023-10-28 11:00:00+00:00,32342.716796875,32543.541015625,32263.060546875,32263.73828125,665274368
2023-10-28 12:00:00+00:00,32180.974609375,32359.205078125,32168.0,32342.716796875,0
2023-10-28 13:00:00+00:00,32279.431640625,32289.89453125,32146.376953125,32185.833984375,0
2023-10-28 14:00:00+00:00,32256.68359375,32308.943359375,32234.111328125,32291.373046875,0
2023-10-28 15:00:00+00:00,32341.984375,32387.525390625,32257.080078125,32260.74609375,0
2023-10-28 16:00:00+00:00,32288.630859375,32351.474609375,32286.390625,32350.134765625,0
2023-10-28 17:00:00+00:00,32301.52734375,32302.251953125,32271.9296875,32298.744140625,0
2023-10-28 18:00:00+00:00,32339.001953125,32349.638671875,32246.54296875,32298.75390625,0
2023-10-28 19:00:00+00:00,32287.828125,32336.9765625,32286.943359375,32329.93359375,0
2023-10-28 20:00:00+00:00,32292.94140625,32306.837890625,32266.4296875,32284.6015625,0
2023-10-28 21:00:00+00:00,32353.673828125,32354.23046875,32291.376953125,32291.376953125,0
2023-10-28 22:00:00+00:00,32273.453125,32353.298828125,32265.4765625,32353.298828125,0
2023-10-28 23:00:00+00:00,32250.443359375,32274.740234375,32236.361328125,32271.474609375,0
2023-10-29 00:00:00+00:00,32246.26171875,32264.2890625,32214.130859375,32250.25,3128320
2023-10-29 01:00:00+00:00,32179.939453125,32256.375,32133.48828125,32244.78515625,111247360
2023-10-29 02:00:00+00:00,32200.947265625,32200.947265625,32158.46875,32176.216796875,0
2023-10-29 03:00:00+00:00,32149.244140625,32200.947265625,32139.7421875,32200.947265625,0
2023-10-29 04:00:00+00:00,32191.69921875,32208.630859375,32116.095703125,32145.55078125,0
2023-10-29 05:00:00+00:00,32198.81640625,32207.400390625,32174.67578125,32192.0234375,0
2023-10-29 06:00:00+00:00,32259.724609375,32294.125,32190.001953125,32200.19140625,0
2023-10-29 07:00:00+00:00,32233.740234375,32266.759765625,32214.662109375,32259.873046875,0
2023-10-29 08:00:00+00:00,32377.609375,32377.609375,32232.083984375,32232.556640625,61716480
2023-10-29 09:00:00+00:00,32353.236328125,32389.853515625,32319.408203125,32376.34765625,90941440
2023-10-29 10:00:00+00:00,32297.890625,32349.544921875,32295.796875,32347.7421875,0
2023-10-29 11:00:00+00:00,32411.552734375,32440.48828125,32302.79296875,32304.4453125,0
2023-10-29 12:00:00+00:00,32533.09375,32534.21484375,32392.78125,32392.78125,0
2023-10-29 13:00:00+00:00,32481.849609375,32606.734375,32467.2421875,32540.005859375,0
2023-10-29 14:00:00+00:00,32602.376953125,32610.890625,32463.345703125,32493.662109375,275490816
2023-10-29 15:00:00+00:00,32565.05859375,32669.73046875,32545.013671875,32603.994140625,201216000
2023-10-29 16:00:00+00:00,32530.3828125,32571.6015625,32503.169921875,32568.85546875,0
2023-10-29 17:00:00+00:00,32685.779296875,32839.43359375,32504.857421875,32528.296875,581404160
2023-10-29 18:00:00+00:00,32791.76953125,32874.96484375,32683.177734375,32683.177734375,414588928
2023-10-29 19:00:00+00:00,32715.9375,32801.18359375,32691.26171875,32801.18359375,190237696
2023-10-29 20:00:00+00:00,32718.955078125,32770.828125,32697.765625,32719.17578125,103285760
2023-10-29 21:00:00+00:00,32697.345703125,32805.80078125,32697.345703125,32719.134765625,88178688
2023-10-29 22:00:00+00:00,32870.375,32877.44140625,32616.119140625,32616.119140625,372859904
2023-10-29 23:00:00+00:00,32692.9765625,32869.1953125,32654.884765625,32869.1953125,249018368
2023-10-30 00:00:00+00:00,32637.935546875,32753.806640625,32630.26171875,32694.23828125,133106688
2023-10-30 01:00:00+00:00,32605.78125,32693.8984375,32602.3046875,32634.7265625,0
2023-10-30 02:00:00+00:00,32496.162109375,32598.416015625,32428.53515625,32598.416015625,669562880
2023-10-30 03:00:00+00:00,32461.37890625,32502.30078125,32436.0390625,32502.30078125,122083328
2023-10-30 04:00:00+00:00,32504.462890625,32525.470703125,32438.171875,32459.970703125,139923456
2023-10-30 05:00:00+00:00,32450.234375,32531.07421875,32427.16796875,32503.244140625,191988736
2023-10-30 06:00:00+00:00,32473.42578125,32498.333984375,32385.189453125,32448.54296875,236957696
2023-10-30 07:00:00+00:00,32410.2265625,32518.767578125,32374.3515625,32475.568359375,471320576
2023-10-30 08:00:00+00:00,32580.173828125,32616.041015625,32396.119140625,32407.39453125,439750656
2023-10-30 09:00:00+00:00,32630.181640625,32750.2265625,32558.501953125,32573.57421875,305739776
2023-10-30 10:00:00+00:00,32653.39453125,32696.884765625,32560.60546875,32646.404296875,571379712
2023-10-30 11:00:00+00:00,32697.375,32732.740234375,32595.705078125,32661.654296875,177940480
